"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Australia","AUS","Agriculture, forestry, and fishing, value added (constant 2010 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","10555511559.8412","11428726673.6516","11734151026.411","11350074161.7568","13814136797.1771","12115357361.4341","10621533741.3587","12358778274.1597","9657035785.2762","13838249246.0792","13865232224.6124","12896715527.0462","13035075055.27","12753763151.4126","13316386959.1274","14407188218.9826","15206343668.3081","14399150736.0152","15156396452.7253","15783894230.1051","13471395559.2121","16320109165.2129","17638830477.7853","17736428485.246","19562085330.6879","20876213795.8503","21676517457.0283","22360851721.1059","17530324457.726","22003183729.0587","22945865659.9441","23601494627.7097","20051797685.7703","21674795139.2496","25377204257.5687","25187175195.9834","26060390309.7939","26314145129.1918","26122393749.8277","26421502937.3986","26798116425.0117","24817450979.4851","27189656666.7071","26464560881.8665","23784060312.2539","",
"Australia","AUS","Gross capital formation (constant LCU)","NE.GDI.TOTL.KN","41466322416.6124","43803736709.4178","44724868974.1729","47520104666.7434","51977550429.4442","55866287594.8349","60408271122.0008","63486763220.1812","68152808661.4321","72512541943.1277","74891676171.6433","77321313480.2286","79475379634.5191","81889646440.4744","85427057831.4651","84673903202.595","83204922308.3847","89320186569.0358","87631627065.8256","101617686566.083","103167911545.623","114697984304.216","125226778605.768","106132222767.123","118831551618.642","130178276238.717","136586677942.384","132335636072.143","147262589911.966","165247175882.114","170203065087.245","145650882898.04","137279448537.399","151367612036.993","160934651936.348","181117219797.549","185109158906.868","199139134123.505","214696278736.049","228718568520.858","241224668287.747","222427641473.535","240559345085.84","267501640408.43","299662221289.361","320148905635.106","336818215720.402","360002423217.764","396505171058.018","393685781702.557","406834148784.372","429346445800.26","475804887834.134","484032498358.336","473632157585.643","459934843867.834","440703518310.305","442475549414.348","462680255159.119","452961000000","",
"Australia","AUS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","12.9913190258018","12.4002735354456","13.939871636077","13.0024994792752","14.9347283095339","13.2173237186407","12.9291933629046","12.8804067496868","12.2947166318099","11.9519354246927","12.9738677376462","12.6581336508409","12.8225878967719","14.1516071320884","13.14872577648","14.2778847369974","13.519715500877","14.019401711181","13.6247962714094","14.3084823800248","16.4353091709814","14.9084407987275","13.5376450624665","13.591355329171","13.5768448481099","15.2562209275108","15.0088379956963","15.4926323894858","15.98695849504","15.1481759609943","15.1463378398455","16.061136108665","16.6910878761123","17.5725140224223","18.0051958090003","17.9168848710084","18.9391943502546","19.1748110450196","19.5955769201339","18.3438927598724","19.4346594389549","22.2257207126709","20.77459420115","19.0950858969237","17.2032857977397","18.2651015697588","19.8939212990376","20.2036088949588","20.1616732338809","23.0048129381936","19.810007754315","21.4364170540906","21.4808284059974","19.9561676149363","21.0394549992806","19.984845509759","19.2510570754507","21.2057506620343","21.8219046176483","24.1109654423664","",
"Australia","AUS","Final consumption expenditure (current LCU)","NE.CON.TOTL.CN","11415000000","12172000000","12624000000","13458000000","14593000000","15959000000","17186000000","18681000000","20539000000","22304000000","24810000000","27581000000","30725000000","34375000000","40994000000","51763000000","61369000000","71318000000","79481000000","87864000000","98404000000","112415000000","129751000000","147155000000","160453000000","174313000000","196163000000","216531000000","237904000000","264174000000","292410000000","312479000000","329398000000","342143000000","354212000000","375479000000","398879000000","415405000000","442180000000","472749000000","501500000000","538910000000","569574000000","609447000000","650447000000","693457000000","739469000000","804870000000","869829000000","912247000000","965217000000","1027427000000","1087198000000","1127653000000","1177828000000","1222577000000","1277147000000","1327952000000","1388085000000","1450678000000","",
"Australia","AUS","General government final consumption expenditure (constant 2010 US$)","NE.CON.GOVT.KD","29554219575.2545","30638145953.7603","31822833772.7834","33123100891.2234","34152942084.7457","37263210667.772","41004720039.9213","43195540478.2273","47151167911.4758","48661107733.3452","52341863884.0061","55062422777.9729","57422166807.7344","59251431488.8901","60746553451.8599","66144699448.9846","71587299022.8081","72045911755.7507","74193019510.3029","76648338729.9668","78378323756.4953","81939055250.0694","83170419324.6263","85285668682.5443","89260559332.3624","95515918466.829","99665659851.6623","103041909001.936","106919001783.017","110064833227.402","112980987858.844","116598027216.236","119569748818.551","122610373464.75","123943980765.714","128121876082.456","133491127254.727","136153155606.04","141673548939.086","148091163628.504","152649877918.966","155229667153.387","160004722183.783","164739028102.206","172034600931.424","177608338556.509","183170962787.419","188943259721.759","194659248792.28","202778694576.317","206293490707.302","213312710468.043","221102458891.563","221748517539.586","225160329551.219","230608115375.658","240501999762.921","252612635841.565","261988636060.288","275000938852.973","",
"Australia","AUS","Commercial service exports (current US$)","TX.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8749310536.69198","10010586953.4532","10834418613.3529","11311082757.2417","12243858363.8816","14181809312.3812","16460767332.2269","18902609545.8194","18993659783.747","16933424945.6055","18442319038.4082","19467553346.3526","17533713385.3057","19060025688.0644","23145253087.2715","27261404024.2344","29956607671.3876","32554328973.4496","39847364244.1375","43056334510.0432","39680009492.6334","45663841243.4365","51305289981.8163","52655996691.256","52166823282.7714","55610991575.6187","54112153637.2502","57211384671.3573","64296388330.0338","68589438632.2563","70165577650.3441","",
"Australia","AUS","Ores and metals exports (% of merchandise exports)","TX.VAL.MMTL.ZS.UN","","","","6.05237449941595","7.70411614448051","9.54016036487875","10.2280232370207","11.4818312953976","15.5846836545475","17.8581092932437","22.5742679240745","21.6236688332186","18.9981692718777","17.3347690374049","20.5040313749248","22.4347062360189","19.7312162368566","20.2408638509136","15.412781565162","15.2255718427339","17.4575966217523","17.4877109003126","19.3597761582888","20.1807803280342","18.738258573833","18.1309328732305","18.1742273846861","17.7897666345516","23.8698807570558","26.0709192164046","25.3446134983235","23.5387006115261","21.2750652378062","20.0311092083798","17.7798448455903","20.2649372474352","18.8015444307134","18.6810630985749","20.0662547233913","20.9102903773522","19.6274302028013","19.3343557016681","18.2467566917432","18.5657879828597","19.8156853732279","23.0063825416372","27.362988550363","29.0846591601672","27.8135739044551","27.6964729122114","33.9592477470638","36.625149498088","34.1293817917593","38.222614983581","37.0261771641477","32.1805041344628","31.5276868491055","29.6710012445182","27.4374181404649","32.7595818345688","",
"Australia","AUS","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0660787899","13.0766530153","12.0576961758","11.807728877","12.3758864251","11.4136890572","11.3309679868","10.4245098597","8.9159242402","10.2634720649","10.3654562122","9.827800908","8.8883722922","8.8620073488","9.1752356936","9.9858441908","9.9972448891","9.5439699421","10.3576596617","10.3545827119","",
"Australia","AUS","Tariff rate, most favored nation, simple mean, all products (%)","TM.TAX.MRCH.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.94","","9.84","","","6.87","6.56","6.25","5.94","5.57","4.18","4.18","4.18","4.18","3.47","3.48","3.5","4.11","3.49","2.8","2.77","2.69","2.69","2.69","2.49","2.49","2.5","2.5","2.45","",
"Australia","AUS","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7605000000","8545000000","8880000000","8307000000","8798000000","9065000000","8184000000","8640000000","10434000000","14702000000","16153000000","17293000000","22052000000","25557000000","22680000000","27851000000","33967000000","35226000000","35197000000","35666000000","34071000000","35718000000","39710000000","42439000000","41430000000","",
"Australia","AUS","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5","","","","","96.6","","","","","99.4","","","","","99.1","","","100","","","","","","100","","","","",
"Australia","AUS","Age dependency ratio (% of working-age population)","SP.POP.DPND","63.3770776510659","63.6250530692773","63.4154218702531","62.9171422756147","62.3736032047227","61.9154823362408","61.4230302748168","60.9695883576927","60.5994858248788","60.2305213051175","59.7435443854434","59.2912138157947","58.8298015187972","58.334388501468","57.7462936575483","57.033224059256","56.6746085088614","55.9541245206652","55.0714897014307","54.2734732941269","53.6675096136327","52.8122021265128","52.3060957158216","51.9970718138446","51.6565926517971","51.2021424301537","51.0233514676892","50.6088751251763","50.1082169816537","49.7395427486696","49.584531726461","49.5655339555885","49.7428950013434","50.0091489708023","50.1902760649525","50.2119649415647","50.2500447607446","50.1542168221377","49.9781296923272","49.8167898819918","49.7142664180731","49.41451031709","49.1467365681119","48.9132209983565","48.708968420418","48.5572325355403","48.1852552309691","47.8907972921291","47.7459755436092","47.7726602231758","47.9484543670001","48.5137538612537","49.0671933560653","49.6405779919198","50.2597000603197","50.9250562135116","51.7299323519365","52.5996705957282","53.4850882364433","54.3130005917775","",
"Australia","AUS","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","3.58364117870709","3.5687756887473","3.57377703484672","3.59502467206086","3.62835547511286","3.67183890313019","3.69071545286081","3.70749095529133","3.71772516879214","3.72687567419134","3.74422252460527","3.79936857956984","3.86806437965946","3.93348231493793","3.97657313165082","3.99215171723927","3.96648136774824","3.91887769796421","3.86727899953607","3.84311932406862","3.86568429324479","3.92850442370671","4.0300838773895","4.14816985794873","4.2537592570963","4.33009556229995","4.34909587120075","4.35753691836166","4.35266040452145","4.32734637066207","4.2781247682607","4.19888523538188","4.10174269827138","4.00820200379281","3.94351665376028","3.9170549643639","3.90610766831274","3.93565790473993","4.0003558914449","4.08293761254077","4.16810224346876","4.21622449052044","4.25674450008533","4.31177930527326","4.41397014336705","4.57662206683986","4.7643441573211","5.00096557038223","5.23920063127305","5.41703022383967","5.50448166195701","5.49641521736545","5.42987335027264","5.34583848878594","5.28891189048129","5.27507147585963","5.28967883850443","5.32283612996852","5.36847263418298","5.4173145737525","",
"Australia","AUS","Population ages 20-24, male (% of male population)","SP.POP.2024.MA.5Y","6.65466227644547","6.73125578806147","6.82732188365692","6.95192909788054","7.12221110213249","7.34167580882891","7.66245715901179","8.05416415830868","8.46487479180811","8.80048131778861","8.98861687032927","8.96893812938299","8.83031346575843","8.65336138879896","8.53255966823662","8.49920572503887","8.51074564122336","8.58421166879718","8.68690724848121","8.77362705782371","8.81980554941153","8.86012448156984","8.87130726306624","8.85185071848692","8.80513056304375","8.73327058536993","8.63008861588893","8.4952540169035","8.34648370831802","8.21537901561046","8.12521887721268","8.08057232274231","8.09019818050368","8.12033303861092","8.11151075683695","8.02735013019722","7.85026528347818","7.57556692121431","7.24140831514014","6.92806015895444","6.69889747701599","6.65827645069013","6.72968654380862","6.88343257514631","7.04762041108951","7.16106314663782","7.32844146734123","7.45551438297947","7.55432797598312","7.63481554953067","7.68218631886356","7.57365771028722","7.47362145076274","7.39791471402867","7.33673546490552","7.26120102923561","7.1038454384238","6.91473174403499","6.71489544552814","6.53381148789955","",
